1079	11998
1168	1304
1168	1847
1168	2484
1168	2899
1168	3055
1168	3318
1168	3654
1168	3729
1168	3747
1168	4505
1168	4556
1168	4565
1168	4604
1168	5914
1168	6898
1168	8023
1168	8197
1168	8758
1168	8766
1168	9312
1168	9619
1173	491
1173	1179
1173	1366
1173	1394
1173	2111
1173	2211
1173	2230
1173	2286
1173	2777
1173	3605
1173	3754
1173	4696
1173	4892
1173	5046
1173	5050
1173	5115
1173	5643
1173	6656
1173	6698
1173	6879
1173	6916
1173	7079
1173	7328
1173	8218
1173	8371
1173	9121
1179	491
1179	1366
1179	1394
1179	2111
1179	2211
1179	2230
1179	2286
1179	2777
1179	3605
1179	3754
1179	4696
1179	4892
1179	5046
1179	5050
1179	5115
1179	5643
1179	6656
1179	6698
1179	6879
1179	6916
1179	7079
1179	7328
1179	8218
1179	8371
1179	9121
1195	4929
1195	5478
1195	7674
1195	8118
1213	261
1213	568
1213	620
1213	678
1213	803
1213	1227
1213	2054
1213	2806
1213	3175
1213	3920
1213	4121
1213	4201
1213	4554
1213	4575
1213	4596
1213	5083
1213	5653
1213	5669
1213	5888
1213	6431
1213	6435
1213	7583
1227	261
1227	568
1227	620
1227	678
1227	803
1227	2054
1227	2806
1227	3175
1227	3920
1227	4121
1227	4201
1227	4554
1227	4575
1227	4596
1227	5083
1227	5653
1227	5669
1227	5888
1227	6431
1227	6435
1227	7583
1259	560
1259	563
1259	603
1259	663
1259	722
1259	821
1259	949
1259	960
1259	1328
1259	1353
1259	1684
1259	1895
1259	1991
1259	2176
1259	2204
1259	2426
1259	2456
1259	2678
1259	2771
1259	2798
1259	2801
1259	2863
1259	3037
1259	3301
1259	3311
1259	3376
1259	3450
1259	4149
1259	4152
1259	4788
1259	5061
1259	5138
1259	5232
1259	5356
1259	5489
1259	5492
1259	5710
1259	5757
1259	5932
1259	6094
1259	6341
1259	6368
1259	6702
1259	6864
1259	7008
1259	7098
1259	7157
1259	7169
1259	7197
1259	7289
1259	7303
1259	7349
1259	7384
1259	7493
1259	7615
1259	7684
1259	8368
1259	8405
1259	8462
1259	8505
1259	8514
1259	8692
1259	8885
1259	8897
1259	9016
1259	9126
1259	9211
1259	9337
1259	9395
1259	9624
1259	9648
1259	9927
1296	1485
1296	2008
1296	3066
1296	4185
1296	4863
1296	5520
1296	5976
1296	9392
1296	9548
1296	9650
1304	1847
1304	2484
1304	2899
1304	3055
1304	3318
1304	3654
1304	3729
1304	3747
1304	4505
1304	4556
1304	4565
1304	4604
1304	5914
1304	6898
1304	8023
1304	8197
1304	8758
1304	8766
1304	9312
1304	9619
1328	560
1328	563
1328	603
1328	663
1328	722
1328	821
1328	949
1328	960
1328	1353
1328	1684
1328	1895
1328	1991
1328	2176
1328	2204
1328	2426
1328	2456
1328	2678
1328	2771
1328	2798
1328	2801
1328	2863
1328	3037
1328	3301
1328	3311
1328	3376
1328	3450
1328	4149
1328	4152
1328	4788
1328	5061
1328	5138
1328	5232
1328	5356
1328	5489
1328	5492
1328	5710
1328	5757
1328	5932
1328	6094
1328	6341
1328	6368
1328	6702
1328	6864
1328	7008
1328	7098
1328	7157
1328	7169
1328	7197
1328	7289
1328	7303
1328	7349
1328	7384
1328	7493
1328	7615
1328	7684
1328	8368
1328	8405
1328	8462
1328	8505
1328	8514
1328	8692
1328	8885
1328	8897
1328	9016
1328	9126
1328	9211
1328	9337
1328	9395
1328	9624
1328	9648
1328	9927
1353	560
1353	563
1353	603
1353	663
1353	722
1353	821
1353	949
1353	960
1353	1684
1353	1895
1353	1991
1353	2176
1353	2204
1353	2426
1353	2456
1353	2678
1353	2771
1353	2798
1353	2801
1353	2863
1353	3037
1353	3301
1353	3311
1353	3376
1353	3450
1353	4149
1353	4152
1353	4788
1353	5061
1353	5138
1353	5232
1353	5356
1353	5489
1353	5492
1353	5710
1353	5757
1353	5932
1353	6094
1353	6341
1353	6368
1353	6702
1353	6864
1353	7008
1353	7098
1353	7157
1353	7169
1353	7197
1353	7289
1353	7303
1353	7349
1353	7384
1353	7493
1353	7615
1353	7684
1353	8368
1353	8405
1353	8462
1353	8505
1353	8514
1353	8692
1353	8885
1353	8897
1353	9016
1353	9126
1353	9211
1353	9337
1353	9395
1353	9624
1353	9648
1353	9927
1366	491
1366	1394
1366	2111
1366	2211
1366	2230
1366	2286
1366	2777
1366	3605
1366	3754
1366	4696
1366	4892
1366	5046
1366	5050
1366	5115
1366	5643
1366	6656
1366	6698
1366	6879
1366	6916
1366	7079
1366	7328
1366	8218
1366	8371
1366	9121
1394	491
1394	2111
1394	2211
1394	2230
1394	2286
1394	2777
1394	3605
1394	3754
1394	4696
1394	4892
1394	5046
1394	5050
1394	5115
1394	5643
1394	6656
1394	6698
1394	6879
1394	6916
1394	7079
1394	7328
1394	8218
1394	8371
1394	9121
1438	940
1438	1513
1438	3913
1438	4160
1438	5512
1438	6010
1438	7852
1438	8392
1438	9477
1438	9736
1467	7502
1467	8915
1467	9618
1467	9956
1485	2008
1485	3066
1485	4185
1485	4863
1485	5520
1485	5976
1485	9392
1485	9548
1485	9650
1513	940
1513	3913
1513	4160
1513	5512
1513	6010
1513	7852
1513	8392
1513	9477
1513	9736
1551	1785
1551	4258
1551	6732
1566	814
1566	1603
1566	1894
1566	2026
1566	2444
1566	3586
1566	3682
1566	3935
1566	4441
1566	5663
1566	6448
1566	6780
1603	814
1603	1894
1603	2026
1603	2444
1603	3586
1603	3682
1603	3935
1603	4441
1603	5663
1603	6448
1603	6780
1684	560
1684	563
1684	603
1684	663
1684	722
1684	821
1684	949
1684	960
1684	1895
1684	1991
1684	2176
1684	2204
1684	2426
1684	2456
1684	2678
1684	2771
1684	2798
1684	2801
1684	2863
1684	3037
1684	3301
1684	3311
1684	3376
1684	3450
1684	4149
1684	4152
1684	4788
1684	5061
1684	5138
1684	5232
1684	5356
1684	5489
1684	5492
1684	5710
1684	5757
1684	5932
1684	6094
1684	6341
1684	6368
1684	6702
1684	6864
1684	7008
1684	7098
1684	7157
1684	7169
1684	7197
1684	7289
1684	7303
1684	7349
1684	7384
1684	7493
1684	7615
1684	7684
1684	8368
1684	8405
1684	8462
1684	8505
1684	8514
1684	8692
1684	8885
1684	8897
1684	9016
1684	9126
1684	9211
1684	9337
1684	9395
1684	9624
1684	9648
1684	9927
1785	4258
1785	6732
1847	2484
1847	2899
1847	3055
1847	3318
1847	3654
1847	3729
1847	3747
1847	4505
1847	4556
1847	4565
1847	4604
1847	5914
1847	6898
1847	8023
1847	8197
1847	8758
1847	8766
1847	9312
1847	9619
1853	482
1853	496
1853	508
1853	841
1853	866
1853	893
1853	2034
1853	2063
1853	2167
1853	2191
1853	2728
1853	3271
1853	3277
1853	3841
1853	4064
1853	4084
1853	4323
1853	4331
1853	4542
1853	4721
1853	5537
1853	6107
1853	6249
1853	6730
1853	7030
1853	7442
1853	7446
1853	7459
1853	8180
1853	8346
1894	814
1894	2026
1894	2444
1894	3586
1894	3682
1894	3935
1894	4441
1894	5663
1894	6448
1894	6780
1895	560
1895	563
1895	603
1895	663
1895	722
1895	821
1895	949
1895	960
1895	1991
1895	2176
1895	2204
1895	2426
1895	2456
1895	2678
1895	2771
1895	2798
1895	2801
1895	2863
1895	3037
1895	3301
1895	3311
1895	3376
1895	3450
1895	4149
1895	4152
1895	4788
1895	5061
1895	5138
1895	5232
1895	5356
1895	5489
1895	5492
1895	5710
1895	5757
1895	5932
1895	6094
1895	6341
1895	6368
1895	6702
1895	6864
1895	7008
1895	7098
1895	7157
1895	7169
1895	7197
1895	7289
1895	7303
1895	7349
1895	7384
1895	7493
1895	7615
1895	7684
1895	8368
1895	8405
1895	8462
1895	8505
1895	8514
1895	8692
1895	8885
1895	8897
1895	9016
1895	9126
1895	9211
1895	9337
1895	9395
1895	9624
1895	9648
1895	9927
1896	894
1896	2458
1896	3996
1896	3997
1896	4963
1896	6839
1896	8239
1942	490
1942	708
1942	2416
1991	560
1991	563
1991	603
1991	663
1991	722
1991	821
1991	949
1991	960
1991	2176
1991	2204
1991	2426
1991	2456
1991	2678
1991	2771
1991	2798
1991	2801
1991	2863
1991	3037
1991	3301
1991	3311
1991	3376
1991	3450
1991	4149
1991	4152
1991	4788
1991	5061
1991	5138
1991	5232
1991	5356
1991	5489
1991	5492
1991	5710
1991	5757
1991	5932
1991	6094
1991	6341
1991	6368
1991	6702
1991	6864
1991	7008
1991	7098
1991	7157
1991	7169
1991	7197
1991	7289
1991	7303
1991	7349
1991	7384
1991	7493
1991	7615
1991	7684
1991	8368
1991	8405
1991	8462
1991	8505
1991	8514
1991	8692
1991	8885
1991	8897
1991	9016
1991	9126
1991	9211
1991	9337
1991	9395
1991	9624
1991	9648
1991	9927
2008	3066
2008	4185
2008	4863
2008	5520
2008	5976
2008	9392
2008	9548
2008	9650
2026	814
2026	2444
2026	3586
2026	3682
2026	3935
2026	4441
2026	5663
2026	6448
2026	6780
2034	482
2034	496
2034	508
2034	841
2034	866
2034	893
2034	2063
2034	2167
2034	2191
2034	2728
2034	3271
2034	3277
2034	3841
2034	4064
2034	4084
2034	4323
2034	4331
2034	4542
2034	4721
2034	5537
2034	6107
2034	6249
2034	6730
2034	7030
2034	7442
2034	7446
2034	7459
2034	8180
2034	8346
2054	261
2054	568
2054	620
2054	678
2054	803
2054	2806
2054	3175
2054	3920
2054	4121
2054	4201
2054	4554
2054	4575
2054	4596
2054	5083
2054	5653
2054	5669
2054	5888
2054	6431
2054	6435
2054	7583
2063	482
2063	496
2063	508
2063	841
2063	866
2063	893
2063	2167
2063	2191
2063	2728
2063	3271
2063	3277
2063	3841
2063	4064
2063	4084
2063	4323
2063	4331
2063	4542
2063	4721
2063	5537
2063	6107
2063	6249
2063	6730
2063	7030
2063	7442
2063	7446
2063	7459
2063	8180
2063	8346
2111	491
2111	2211
2111	2230
2111	2286
2111	2777
2111	3605
2111	3754
2111	4696
2111	4892
2111	5046
2111	5050
2111	5115
2111	5643
2111	6656
2111	6698
2111	6879
2111	6916
2111	7079
2111	7328
2111	8218
2111	8371
2111	9121
2139	485
2139	2496
2139	3266
2139	4214
2139	4831
2139	4995
2139	6729
2139	7372
2139	9394
2162	3671
2162	3733
2162	5430
2162	8997
2162	9971
2167	482
2167	496
2167	508
2167	841
2167	866
2167	893
2167	2191
2167	2728
2167	3271
2167	3277
2167	3841
2167	4064
2167	4084
2167	4323
2167	4331
2167	4542
2167	4721
2167	5537
2167	6107
2167	6249
2167	6730
2167	7030
2167	7442
2167	7446
2167	7459
2167	8180
2167	8346
2176	560
2176	563
2176	603
2176	663
2176	722
2176	821
2176	949
2176	960
2176	2204
2176	2426
2176	2456
2176	2678
2176	2771
2176	2798
2176	2801
2176	2863
2176	3037
2176	3301
2176	3311
2176	3376
2176	3450
2176	4149
2176	4152
2176	4788
2176	5061
2176	5138
2176	5232
2176	5356
2176	5489
2176	5492
2176	5710
2176	5757
2176	5932
2176	6094
2176	6341
2176	6368
2176	6702
2176	6864
2176	7008
2176	7098
2176	7157
2176	7169
2176	7197
2176	7289
2176	7303
2176	7349
2176	7384
2176	7493
2176	7615
2176	7684
2176	8368
2176	8405
2176	8462
2176	8505
2176	8514
2176	8692
2176	8885
2176	8897
2176	9016
2176	9126
2176	9211
2176	9337
2176	9395
2176	9624
2176	9648
2176	9927
2191	482
2191	496
2191	508
2191	841
2191	866
2191	893
2191	2728
2191	3271
2191	3277
2191	3841
2191	4064
2191	4084
2191	4323
2191	4331
2191	4542
2191	4721
2191	5537
2191	6107
2191	6249
2191	6730
2191	7030
2191	7442
2191	7446
2191	7459
2191	8180
2191	8346
2204	560
2204	563
2204	603
2204	663
2204	722
2204	821
2204	949
2204	960
2204	2426
2204	2456
2204	2678
2204	2771
2204	2798
2204	2801
2204	2863
2204	3037
2204	3301
2204	3311
2204	3376
2204	3450
2204	4149
2204	4152
2204	4788
2204	5061
2204	5138
2204	5232
2204	5356
2204	5489
2204	5492
2204	5710
2204	5757
2204	5932
2204	6094
2204	6341
2204	6368
2204	6702
2204	6864
2204	7008
2204	7098
2204	7157
2204	7169
2204	7197
2204	7289
2204	7303
2204	7349
2204	7384
2204	7493
2204	7615
2204	7684
2204	8368
2204	8405
2204	8462
2204	8505
2204	8514
2204	8692
2204	8885
2204	8897
2204	9016
2204	9126
2204	9211
2204	9337
2204	9395
2204	9624
2204	9648
2204	9927
2211	491
2211	2230
2211	2286
2211	2777
2211	3605
2211	3754
2211	4696
2211	4892
2211	5046
2211	5050
2211	5115
2211	5643
2211	6656
2211	6698
2211	6879
2211	6916
2211	7079
2211	7328
2211	8218
2211	8371
2211	9121
2230	491
2230	2286
2230	2777
2230	3605
2230	3754
2230	4696
2230	4892
2230	5046
2230	5050
2230	5115
2230	5643
2230	6656
2230	6698
2230	6879
2230	6916
2230	7079
2230	7328
2230	8218
2230	8371
2230	9121
2286	491
2286	2777
2286	3605
2286	3754
2286	4696
2286	4892
2286	5046
2286	5050
2286	5115
2286	5643
2286	6656
2286	6698
2286	6879
2286	6916
2286	7079
2286	7328
2286	8218
2286	8371
2286	9121
2416	490
2416	708
2426	560
2426	563
2426	603
2426	663
2426	722
2426	821
2426	949
2426	960
2426	2456
2426	2678
2426	2771
2426	2798
2426	2801
2426	2863
2426	3037
2426	3301
2426	3311
2426	3376
2426	3450
2426	4149
2426	4152
2426	4788
2426	5061
2426	5138
2426	5232
2426	5356
2426	5489
2426	5492
2426	5710
2426	5757
2426	5932
2426	6094
2426	6341
2426	6368
2426	6702
2426	6864
2426	7008
2426	7098
2426	7157
2426	7169
2426	7197
2426	7289
2426	7303
2426	7349
2426	7384
2426	7493
2426	7615
2426	7684
2426	8368
2426	8405
2426	8462
2426	8505
2426	8514
2426	8692
2426	8885
2426	8897
2426	9016
2426	9126
2426	9211
2426	9337
2426	9395
2426	9624
2426	9648
2426	9927
2444	814
2444	3586
2444	3682
2444	3935
2444	4441
2444	5663
2444	6448
2444	6780
2456	560
2456	563
2456	603
2456	663
2456	722
2456	821
2456	949
2456	960
2456	2678
2456	2771
2456	2798
2456	2801
2456	2863
2456	3037
2456	3301
2456	3311
2456	3376
2456	3450
2456	4149
2456	4152
2456	4788
2456	5061
2456	5138
2456	5232
2456	5356
2456	5489
2456	5492
2456	5710
2456	5757
2456	5932
2456	6094
2456	6341
2456	6368
2456	6702
2456	6864
2456	7008
2456	7098
2456	7157
2456	7169
2456	7197
2456	7289
2456	7303
2456	7349
2456	7384
2456	7493
2456	7615
2456	7684
2456	8368
2456	8405
2456	8462
2456	8505
2456	8514
2456	8692
2456	8885
2456	8897
2456	9016
2456	9126
2456	9211
2456	9337
2456	9395
2456	9624
2456	9648
2456	9927
2458	894
2458	3996
2458	3997
2458	4963
2458	6839
2458	8239
2484	2899
2484	3055
2484	3318
2484	3654
2484	3729
2484	3747
2484	4505
2484	4556
2484	4565
2484	4604
2484	5914
2484	6898
2484	8023
2484	8197
2484	8758
2484	8766
2484	9312
2484	9619
2496	485
2496	3266
2496	4214
2496	4831
2496	4995
2496	6729
2496	7372
2496	9394
2678	560
2678	563
2678	603
2678	663
2678	722
2678	821
2678	949
2678	960
2678	2771
2678	2798
2678	2801
2678	2863
2678	3037
2678	3301
2678	3311
2678	3376
2678	3450
2678	4149
2678	4152
2678	4788
2678	5061
2678	5138
2678	5232
2678	5356
2678	5489
2678	5492
2678	5710
2678	5757
2678	5932
2678	6094
2678	6341
2678	6368
2678	6702
2678	6864
2678	7008
2678	7098
2678	7157
2678	7169
2678	7197
2678	7289
2678	7303
2678	7349
2678	7384
2678	7493
2678	7615
2678	7684
2678	8368
2678	8405
2678	8462
2678	8505
2678	8514
2678	8692
2678	8885
2678	8897
2678	9016
2678	9126
2678	9211
2678	9337
2678	9395
2678	9624
2678	9648
2678	9927
2728	482
2728	496
2728	508
2728	841
2728	866
2728	893
2728	3271
2728	3277
2728	3841
2728	4064
2728	4084
2728	4323
2728	4331
2728	4542
2728	4721
2728	5537
2728	6107
2728	6249
2728	6730
2728	7030
2728	7442
2728	7446
2728	7459
2728	8180
2728	8346
2771	560
2771	563
2771	603
2771	663
2771	722
2771	821
2771	949
2771	960
2771	2798
2771	2801
2771	2863
2771	3037
2771	3301
2771	3311
2771	3376
2771	3450
2771	4149
2771	4152
2771	4788
2771	5061
2771	5138
2771	5232
2771	5356
2771	5489
2771	5492
2771	5710
2771	5757
2771	5932
2771	6094
2771	6341
2771	6368
2771	6702
2771	6864
2771	7008
2771	7098
2771	7157
2771	7169
2771	7197
2771	7289
2771	7303
2771	7349
2771	7384
2771	7493
2771	7615
2771	7684
2771	8368
2771	8405
2771	8462
2771	8505
2771	8514
2771	8692
2771	8885
2771	8897
2771	9016
2771	9126
2771	9211
2771	9337
2771	9395
2771	9624
2771	9648
2771	9927
2777	491
2777	3605
2777	3754
2777	4696
2777	4892
2777	5046
2777	5050
2777	5115
2777	5643
2777	6656
2777	6698
2777	6879
2777	6916
2777	7079
2777	7328
2777	8218
2777	8371
2777	9121
2798	560
2798	563
2798	603
2798	663
2798	722
2798	821
2798	949
2798	960
2798	2801
2798	2863
2798	3037
2798	3301
2798	3311
2798	3376
2798	3450
2798	4149
2798	4152
2798	4788
2798	5061
2798	5138
2798	5232
2798	5356
2798	5489
2798	5492
2798	5710
2798	5757
2798	5932
2798	6094
2798	6341
2798	6368
2798	6702
2798	6864
2798	7008
2798	7098
2798	7157
2798	7169
2798	7197
2798	7289
2798	7303
2798	7349
2798	7384
2798	7493
2798	7615
2798	7684
2798	8368
2798	8405
2798	8462
2798	8505
2798	8514
2798	8692
2798	8885
2798	8897
2798	9016
2798	9126
2798	9211
2798	9337
2798	9395
2798	9624
2798	9648
2798	9927
2801	560
2801	563
2801	603
2801	663
2801	722
2801	821
2801	949
2801	960
2801	2863
2801	3037
2801	3301
2801	3311
2801	3376
2801	3450
2801	4149
2801	4152
2801	4788
2801	5061
2801	5138
2801	5232
2801	5356
2801	5489
2801	5492
2801	5710
2801	5757
2801	5932
2801	6094
2801	6341
2801	6368
2801	6702
2801	6864
2801	7008
2801	7098
2801	7157
2801	7169
2801	7197
2801	7289
2801	7303
2801	7349
2801	7384
2801	7493
2801	7615
2801	7684
2801	8368
2801	8405
2801	8462
2801	8505
2801	8514
2801	8692
2801	8885
2801	8897
2801	9016
2801	9126
2801	9211
2801	9337
2801	9395
2801	9624
2801	9648
2801	9927
2806	568
2806	620
2806	678
2806	803
2806	3175
2806	3920
2806	4121
2806	4201
2806	4554
2806	4575
2806	4596
2806	5083
2806	5653
2806	5669
2806	5888
2806	6431
2806	6435
2806	7583
2863	560
2863	563
2863	603
2863	663
2863	722
2863	821
2863	949
2863	960
2863	3037
2863	3301
2863	3311
2863	3376
2863	3450
2863	4149
2863	4152
2863	4788
2863	5061
2863	5138
2863	5232
2863	5356
2863	5489
2863	5492
2863	5710
2863	5757
2863	5932
2863	6094
2863	6341
2863	6368
2863	6702
2863	6864
2863	7008
2863	7098
2863	7157
2863	7169
2863	7197
2863	7289
2863	7303
2863	7349
2863	7384
2863	7493
2863	7615
2863	7684
2863	8368
2863	8405
2863	8462
2863	8505
2863	8514
2863	8692
2863	8885
2863	8897
2863	9016
2863	9126
2863	9211
2863	9337
2863	9395
2863	9624
2863	9648
2863	9927
2899	3055
2899	3318
2899	3654
2899	3729
2899	3747
2899	4505
2899	4556
2899	4565
2899	4604
2899	5914
2899	6898
2899	8023
2899	8197
2899	8758
2899	8766
2899	9312
2899	9619
3037	560
3037	563
3037	603
3037	663
3037	722
3037	821
3037	949
3037	960
3037	3301
3037	3311
3037	3376
3037	3450
3037	4149
3037	4152
3037	4788
3037	5061
3037	5138
3037	5232
3037	5356
3037	5489
3037	5492
3037	5710
3037	5757
3037	5932
3037	6094
3037	6341
3037	6368
3037	6702
3037	6864
3037	7008
3037	7098
3037	7157
3037	7169
3037	7197
3037	7289
3037	7303
3037	7349
3037	7384
3037	7493
3037	7615
3037	7684
3037	8368
3037	8405
3037	8462
3037	8505
3037	8514
3037	8692
3037	8885
3037	8897
3037	9016
3037	9126
3037	9211
3037	9337
3037	9395
3037	9624
3037	9648
3037	9927
3055	3318
3055	3654
3055	3729
3055	3747
3055	4505
3055	4556
3055	4565
3055	4604
3055	5914
3055	6898
3055	8023
3055	8197
3055	8758
3055	8766
3055	9312
3055	9619
3066	4185
3066	4863
3066	5520
3066	5976
3066	9392
3066	9548
3066	9650
3175	568
3175	620
3175	678
3175	803
3175	3920
3175	4121
3175	4201
3175	4554
3175	4575
3175	4596
3175	5083
3175	5653
3175	5669
3175	5888
3175	6431
3175	6435
3175	7583
3266	485
3266	4214
3266	4831
3266	4995
3266	6729
3266	7372
3266	9394
3271	482
3271	496
3271	508
3271	841
3271	866
3271	893
3271	3277
3271	3841
3271	4064
3271	4084
3271	4323
3271	4331
3271	4542
3271	4721
3271	5537
3271	6107
3271	6249
3271	6730
3271	7030
3271	7442
3271	7446
3271	7459
3271	8180
3271	8346
3277	482
3277	496
3277	508
3277	841
3277	866
3277	893
3277	3841
3277	4064
3277	4084
3277	4323
3277	4331
3277	4542
3277	4721
3277	5537
3277	6107
3277	6249
3277	6730
3277	7030
3277	7442
3277	7446
3277	7459
3277	8180
3277	8346
3301	560
3301	563
3301	603
3301	663
3301	722
3301	821
3301	949
3301	960
3301	3311
3301	3376
3301	3450
3301	4149
3301	4152
3301	4788
3301	5061
3301	5138
3301	5232
3301	5356
3301	5489
3301	5492
3301	5710
3301	5757
3301	5932
3301	6094
3301	6341
3301	6368
3301	6702
3301	6864
3301	7008
3301	7098
3301	7157
3301	7169
3301	7197
3301	7289
3301	7303
3301	7349
3301	7384
3301	7493
3301	7615
3301	7684
3301	8368
3301	8405
3301	8462
3301	8505
3301	8514
3301	8692
3301	8885
3301	8897
3301	9016
3301	9126
3301	9211
3301	9337
3301	9395
3301	9624
3301	9648
3301	9927
3311	560
3311	563
3311	603
3311	663
3311	722
3311	821
3311	949
3311	960
3311	3376
3311	3450
3311	4149
3311	4152
3311	4788
3311	5061
3311	5138
3311	5232
3311	5356
3311	5489
3311	5492
3311	5710
3311	5757
3311	5932
3311	6094
3311	6341
3311	6368
3311	6702
3311	6864
3311	7008
3311	7098
3311	7157
3311	7169
